x1,x2,y
-2.1839195979899495,-8.2,87.62999350881913
-2.101507537688442,-8.2,84.4975269036338
-2.0190954773869336,-8.2,85.66110400798723
-1.9366834170854261,-8.2,85.50214300812537
-1.8542713567839186,-8.2,82.12949517150166
-1.7718592964824111,-8.2,88.92126595447222
-1.6894472361809036,-8.2,87.43392159956429
-1.6070351758793961,-8.2,94.76305541048609
-1.5246231155778887,-8.2,85.39113676338143
-1.4422110552763812,-8.2,90.15045364717459
-1.3597989949748737,-8.2,92.13372250660362
-1.2773869346733662,-8.2,85.6195784161842
-1.1949748743718587,-8.2,86.40339949420989
-1.1125628140703512,-8.2,84.38715953626395
-1.0301507537688437,-8.2,87.0030570856134
-0.9477386934673362,-8.2,83.98277125165347
-0.8653266331658287,-8.2,82.2324586764163
-0.7829145728643212,-8.2,82.94615439041866
-0.7005025125628137,-8.2,89.32949006675629
-0.6180904522613062,-8.2,92.10369811048368
-0.5356783919597987,-8.2,85.1753993955433
-0.4532663316582912,-8.2,89.36021628103367
-0.3708542713567837,-8.2,87.43340180101607
-0.28844221105527623,-8.2,83.11276362555438
-0.20603015075376785,-8.2,84.05076899695847
-0.12361809045226124,-8.2,83.45430213082214
-0.04120603015075375,-8.2,78.56766450900713
0.04120603015075375,-8.2,82.93190123321327
0.12361809045226124,-8.2,81.36664088643266
0.20603015075376874,-8.2,80.56671590652479
0.28844221105527623,-8.2,84.56706691869985
0.3708542713567837,-8.2,90.89767594069512
0.4532663316582912,-8.2,92.84602473200225
0.5356783919597987,-8.2,90.44900636298208
0.618090452261308,-8.2,85.55650185908998
0.7005025125628155,-8.2,84.96737964446282
0.782914572864323,-8.2,84.98991755132408
0.8653266331658305,-8.2,84.54697936687357
0.947738693467338,-8.2,85.13390566768464
1.0301507537688455,-8.2,86.25243890752533
1.112562814070353,-8.2,81.41656141620956
1.1949748743718605,-8.2,85.43286543237592
1.277386934673368,-8.2,86.67346249262715
1.3597989949748754,-8.2,95.46581848840856
1.442211055276383,-8.2,89.57074478001353
1.5246231155778904,-8.2,92.93169641218608
1.607035175879398,-8.2,88.22513223359135
1.6894472361809054,-8.2,93.12837669508772
1.771859296482413,-8.2,83.83946731503755
1.8542713567839204,-8.2,88.84626115443005
1.936683417085428,-8.2,83.92435115650707
2.0190954773869354,-8.2,84.84766027023713
2.101507537688443,-8.2,84.484226515449
2.1839195979899504,-8.2,87.98901897459758
2.266331658291458,-8.2,88.1785383563425
2.3487437185929654,-8.2,92.78256578571566
2.431155778894473,-8.2,96.65640202829455
2.5135678391959804,-8.2,95.99820266510906
2.595979899497488,-8.2,94.67622231783199
2.6783919597989954,-8.2,98.7755760733251
2.760804020100503,-8.2,89.74670149497261
2.8432160804020103,-8.2,94.38788677847049
2.925628140703518,-8.2,87.96458043779148
3.0080402010050253,-8.2,94.76835303336462
3.090452261306533,-8.2,93.60452455258583
3.1728643216080403,-8.2,93.04863814611637
3.255276381909548,-8.2,96.94529806912524
3.3376884422110553,-8.2,101.22908321295601
3.420100502512563,-8.2,103.22994738643766
3.5025125628140703,-8.2,103.38911991487208
3.584924623115578,-8.2,95.91727144381952
3.6673366834170853,-8.2,102.3338270270325
3.749748743718593,-8.2,97.15944559228464
3.8321608040201003,-8.2,98.6487774527301
3.914572864321608,-8.2,104.89943735367325
3.9969849246231153,-8.2,94.82989174896305
4.079396984924623,-8.2,97.45078260903117
4.161809045226132,-8.2,107.2189724554329
4.2442211055276395,-8.2,109.53528165110149
4.326633165829147,-8.2,100.19052886229346
4.4090452261306545,-8.2,109.28131616739667
4.491457286432162,-8.2,112.10475021528202
4.5738693467336695,-8.2,114.59758201641449
4.656281407035177,-8.2,111.19242470025938
4.7386934673366845,-8.2,105.16398392075939
4.821105527638192,-8.2,110.76433748518872
4.9035175879396995,-8.2,106.35563784241829
4.985929648241207,-8.2,106.78629125620441
5.0683417085427145,-8.2,105.21320714814205
5.150753768844222,-8.2,109.56798938634847
5.2331658291457295,-8.2,108.25137987020992
5.315577889447237,-8.2,113.91745265597675
5.3979899497487445,-8.2,121.03366789189201
5.480402010050252,-8.2,123.83725306316153
5.5628140703517595,-8.2,125.40357169985064
5.645226130653267,-8.2,118.06506775406861
5.7276381909547744,-8.2,116.79163392718382
5.810050251256282,-8.2,118.19378546542133
5.892462311557789,-8.2,112.90409311477661
5.974874371859297,-8.2,116.50532155360182
6.057286432160804,-8.2,117.00292256999529
6.139698492462312,-8.2,117.72661814875747
6.222110552763819,-8.2,122.31102249129776
6.304522613065327,-8.2,127.54735544293467
6.386934673366834,-8.2,133.55624076390896
6.469346733668342,-8.2,131.2800437845879
6.551758793969849,-8.2,126.71263039850902
6.634170854271357,-8.2,131.0418763822815
6.716582914572864,-8.2,130.76957230398833
6.798994974874372,-8.2,127.54326470761262
6.881407035175879,-8.2,129.3882457880313
6.963819095477387,-8.2,127.14599820863525
7.046231155778894,-8.2,127.97954170460753
7.128643216080402,-8.2,134.8559398099657
7.211055276381909,-8.2,136.75423500129187
7.293467336683417,-8.2,142.48442512120783
7.375879396984924,-8.2,147.51661328998992
7.458291457286432,-8.2,150.5278047233219
7.540703517587939,-8.2,151.34451874097056
7.623115577889447,-8.2,146.44288202848946
7.705527638190956,-8.2,147.41259445198793
7.787939698492464,-8.2,145.03063004135706
7.870351758793969,-8.2,140.26753259418138
7.952763819095477,-8.2,144.71839763273576
8.035175879396984,-8.2,143.93552901209574
8.117587939698492,-8.2,149.96016987174846
8.2,-8.2,149.20284924238217
-8.2,-8.117587939698492,148.4961452779025
-8.117587939698492,-8.117587939698492,147.6038256674001
-8.035175879396984,-8.117587939698492,142.10092164733865
-7.952763819095477,-8.117587939698492,140.23835878708167
-7.870351758793969,-8.117587939698492,144.6500952257463
-7.787939698492462,-8.117587939698492,144.05421703307172
-7.705527638190954,-8.117587939698492,139.7643347716166
-7.623115577889447,-8.117587939698492,141.67834786306432
-7.540703517587939,-8.117587939698492,143.48667519641535
-7.458291457286432,-8.117587939698492,144.68127159728175
-7.375879396984924,-8.117587939698492,141.57646185310705
-7.293467336683417,-8.117587939698492,139.38382712043187
-7.211055276381909,-8.117587939698492,128.4167575087508
-7.128643216080402,-8.117587939698492,125.60860855961592
-7.0462311557788935,-8.117587939698492,126.19722528612402
-6.963819095477386,-8.117587939698492,129.3570705135556
-6.8814070351758785,-8.117587939698492,123.14120926229711
-6.798994974874371,-8.117587939698492,126.81478559165456
-6.7165829145728635,-8.117587939698492,125.13717854697998
-6.634170854271356,-8.117587939698492,132.5194204297392
-6.5517587939698485,-8.117587939698492,128.20319478719358
-6.469346733668341,-8.117587939698492,131.00677134318306
-6.3869346733668335,-8.117587939698492,126.85206722097166
-6.304522613065326,-8.117587939698492,128.05178051712892
-6.2221105527638185,-8.117587939698492,118.71426090542434
-6.139698492462311,-8.117587939698492,122.62110059679809
-6.0572864321608035,-8.117587939698492,115.54692968152315
-5.974874371859295,-8.117587939698492,115.81996846407965
-5.892462311557788,-8.117587939698492,110.36092339265052
-5.81005025125628,-8.117587939698492,114.66905785365883
-5.727638190954773,-8.117587939698492,114.76883588406143
-5.645226130653265,-8.117587939698492,116.03411830954867
-5.562814070351758,-8.117587939698492,112.66483384600897
-5.48040201005025,-8.117587939698492,119.78749901340325
-5.397989949748743,-8.117587939698492,115.09065464472248
-5.315577889447235,-8.117587939698492,112.90865094455931
-5.233165829145728,-8.117587939698492,108.10540813738169
-5.15075376884422,-8.117587939698492,104.67192167503275
-5.068341708542713,-8.117587939698492,103.137079561997
-4.985929648241205,-8.117587939698492,103.10959118136661
-4.903517587939698,-8.117587939698492,99.34136452763714
-4.82110552763819,-8.117587939698492,103.66289133773063
-4.738693467336683,-8.117587939698492,98.21045702268988
-4.656281407035175,-8.117587939698492,112.48245485429945
-4.573869346733668,-8.117587939698492,109.7656105853451
-4.49145728643216,-8.117587939698492,106.7424124781472
-4.409045226130653,-8.117587939698492,115.03610873989699
-4.326633165829145,-8.117587939698492,104.20022140812172
-4.244221105527638,-8.117587939698492,103.39577561352523
-4.16180904522613,-8.117587939698492,91.96089757959496
-4.079396984924623,-8.117587939698492,91.55754100456795
-3.9969849246231153,-8.117587939698492,97.43300907724631
-3.914572864321608,-8.117587939698492,90.46376649746794
-3.8321608040201003,-8.117587939698492,90.6352544632304
-3.749748743718592,-8.117587939698492,97.18014438948877
-3.6673366834170844,-8.117587939698492,94.66102547563871
-3.584924623115577,-8.117587939698492,100.03863785065512
-3.5025125628140694,-8.117587939698492,103.86096204983573
-3.420100502512562,-8.117587939698492,93.02710074353844
-3.3376884422110544,-8.117587939698492,97.86427919281618
-3.255276381909547,-8.117587939698492,84.39713354894187
-3.1728643216080394,-8.117587939698492,91.00648429888929
-3.090452261306532,-8.117587939698492,85.55929769839702
-3.0080402010050244,-8.117587939698492,83.55869997345124
-2.925628140703517,-8.117587939698492,89.31350563572822
-2.8432160804020095,-8.117587939698492,84.50985347449661
-2.760804020100502,-8.117587939698492,91.83672817650496
-2.6783919597989945,-8.117587939698492,91.60449599876067
-2.595979899497487,-8.117587939698492,95.60742452122871
-2.5135678391959795,-8.117587939698492,93.87674281207771
-2.431155778894472,-8.117587939698492,92.25991862621967
-2.3487437185929645,-8.117587939698492,93.68256506755442
-2.266331658291457,-8.117587939698492,86.90273245005997
-2.1839195979899495,-8.117587939698492,84.60710594279308
-2.101507537688442,-8.117587939698492,78.05049933342546
-2.0190954773869336,-8.117587939698492,83.15487699417325
-1.9366834170854261,-8.117587939698492,86.24270082848517
-1.8542713567839186,-8.117587939698492,79.70291577097207
-1.7718592964824111,-8.117587939698492,82.8074072929735
-1.6894472361809036,-8.117587939698492,84.15716312927407
-1.6070351758793961,-8.117587939698492,90.64180771204126
-1.5246231155778887,-8.117587939698492,87.13302092208494
-1.4422110552763812,-8.117587939698492,90.55725720630267
-1.3597989949748737,-8.117587939698492,88.71056368871805
-1.2773869346733662,-8.117587939698492,80.92846386748597
-1.1949748743718587,-8.117587939698492,78.96744697607767
-1.1125628140703512,-8.117587939698492,79.8235934235247
-1.0301507537688437,-8.117587939698492,78.43043172541479
-0.9477386934673362,-8.117587939698492,80.80118408854526
-0.8653266331658287,-8.117587939698492,79.32812127458469
-0.7829145728643212,-8.117587939698492,78.69098115033756
-0.7005025125628137,-8.117587939698492,83.8467278542039
-0.6180904522613062,-8.117587939698492,85.75950862215605
-0.5356783919597987,-8.117587939698492,92.34699065647649
-0.4532663316582912,-8.117587939698492,90.34872844657046
-0.3708542713567837,-8.117587939698492,85.51770743344629
-0.28844221105527623,-8.117587939698492,80.84404912950077
-0.20603015075376785,-8.117587939698492,81.67174036708683
-0.12361809045226124,-8.117587939698492,75.42727208016971
-0.04120603015075375,-8.117587939698492,78.74365151694468
0.04120603015075375,-8.117587939698492,80.79967250222879
0.12361809045226124,-8.117587939698492,78.50737874528429
0.20603015075376874,-8.117587939698492,81.62158944464666
0.28844221105527623,-8.117587939698492,81.55467008970315
0.3708542713567837,-8.117587939698492,89.02943750137223
0.4532663316582912,-8.117587939698492,88.0855453195747
0.5356783919597987,-8.117587939698492,87.50389304772372
0.618090452261308,-8.117587939698492,86.38729976449712
0.7005025125628155,-8.117587939698492,82.80696429331086
0.782914572864323,-8.117587939698492,76.64331716527867
0.8653266331658305,-8.117587939698492,79.89175044209611
0.947738693467338,-8.117587939698492,74.72380206449445
1.0301507537688455,-8.117587939698492,79.8091159798722
1.112562814070353,-8.117587939698492,78.22029454170796
1.1949748743718605,-8.117587939698492,88.36614625865896
1.277386934673368,-8.117587939698492,80.4837657566029
1.3597989949748754,-8.117587939698492,85.33333512138442
1.442211055276383,-8.117587939698492,89.41781001817964
1.5246231155778904,-8.117587939698492,84.95193583385166
1.607035175879398,-8.117587939698492,86.35153393495868
1.6894472361809054,-8.117587939698492,86.82355349411142
1.771859296482413,-8.117587939698492,86.3085971022203
1.8542713567839204,-8.117587939698492,81.58074637313528
1.936683417085428,-8.117587939698492,79.80954060719993
2.0190954773869354,-8.117587939698492,84.25996931329676
2.101507537688443,-8.117587939698492,84.81052423477982
2.1839195979899504,-8.117587939698492,78.8199424978427
2.266331658291458,-8.117587939698492,88.62630334780431
2.3487437185929654,-8.117587939698492,87.77827970884378
2.431155778894473,-8.117587939698492,94.76151904142648
2.5135678391959804,-8.117587939698492,95.99755282969352
2.595979899497488,-8.117587939698492,97.14813904301502
2.6783919597989954,-8.117587939698492,84.83910134198929
2.760804020100503,-8.117587939698492,91.74972925395069
2.8432160804020103,-8.117587939698492,91.0825262461318
2.925628140703518,-8.117587939698492,90.0420579314949
3.0080402010050253,-8.117587939698492,89.32999572970289
3.090452261306533,-8.117587939698492,84.82036233383735
3.1728643216080403,-8.117587939698492,87.52492916222197
3.255276381909548,-8.117587939698492,93.01254358646221
3.3376884422110553,-8.117587939698492,96.56469993431071
3.420100502512563,-8.117587939698492,97.46542319816692
3.5025125628140703,-8.117587939698492,95.51891644851537
3.584924623115578,-8.117587939698492,93.60691849580735
3.6673366834170853,-8.117587939698492,95.73297780205911
3.749748743718593,-8.117587939698492,96.90865401450849
3.8321608040201003,-8.117587939698492,97.93185300631974
3.914572864321608,-8.117587939698492,96.7704709962955
3.9969849246231153,-8.117587939698492,93.41851177863472
4.079396984924623,-8.117587939698492,90.78921264967319
4.161809045226132,-8.117587939698492,92.19394716842812
4.2442211055276395,-8.117587939698492,96.27625752244711
4.326633165829147,-8.117587939698492,102.58892145291834
4.4090452261306545,-8.117587939698492,102.44689947398267
4.491457286432162,-8.117587939698492,108.02388329109831
4.5738693467336695,-8.117587939698492,105.50092827473601
4.656281407035177,-8.117587939698492,108.51741415040061
4.7386934673366845,-8.117587939698492,106.66991262497719
4.821105527638192,-8.117587939698492,100.84396204282113
4.9035175879396995,-8.117587939698492,99.71048555378124
4.985929648241207,-8.117587939698492,103.69513888376602
5.0683417085427145,-8.117587939698492,101.6985154755078
5.150753768844222,-8.117587939698492,110.54709557646038
5.2331658291457295,-8.117587939698492,113.06310351918012
5.315577889447237,-8.117587939698492,107.60502186616955
5.3979899497487445,-8.117587939698492,118.33141827826941
5.480402010050252,-8.117587939698492,120.05136324889116
5.5628140703517595,-8.117587939698492,119.94739075600275
5.645226130653267,-8.117587939698492,115.37511733511332
5.7276381909547744,-8.117587939698492,113.66589231295211
5.810050251256282,-8.117587939698492,107.79966437863816
5.892462311557789,-8.117587939698492,116.97054344028716
5.974874371859297,-8.117587939698492,118.043048309467
6.057286432160804,-8.117587939698492,112.85194825498705
6.139698492462312,-8.117587939698492,116.78412385552963
6.222110552763819,-8.117587939698492,122.39107031765967
6.304522613065327,-8.117587939698492,124.19684967555091
6.386934673366834,-8.117587939698492,122.31938050493221
6.469346733668342,-8.117587939698492,130.9883932630461
6.551758793969849,-8.117587939698492,137.34442633586778
6.634170854271357,-8.117587939698492,125.91276005220489
6.716582914572864,-8.117587939698492,126.63838614540091
6.798994974874372,-8.117587939698492,125.25866358560012
6.881407035175879,-8.117587939698492,125.58437895403745
6.963819095477387,-8.117587939698492,122.49736052222009
7.046231155778894,-8.117587939698492,132.40926047183606
7.128643216080402,-8.117587939698492,129.23097528793252
7.211055276381909,-8.117587939698492,134.1563479794214
7.293467336683417,-8.117587939698492,138.15166082710348
7.375879396984924,-8.117587939698492,141.70913371229543
7.458291457286432,-8.117587939698492,143.53624834229907
7.540703517587939,-8.117587939698492,144.9355623202666
7.623115577889447,-8.117587939698492,145.00835832332473
7.705527638190956,-8.117587939698492,145.61005221491283
7.787939698492464,-8.117587939698492,140.96997510694035
7.870351758793969,-8.117587939698492,142.35844431390382
7.952763819095477,-8.117587939698492,140.9579444366733
8.035175879396984,-8.117587939698492,145.15750042781505
8.117587939698492,-8.117587939698492,139.5794788623642
8.2,-8.117587939698492,145.8714336590564
-8.2,-8.035175879396984,140.856519306024
-8.117587939698492,-8.035175879396984,143.96217248442582
-8.035175879396984,-8.035175879396984,149.07970366668266
-7.952763819095477,-8.035175879396984,136.2532921636746
-7.870351758793969,-8.035175879396984,138.3831377748582
-7.787939698492462,-8.035175879396984,135.03468730544566
-7.705527638190954,-8.035175879396984,139.4554172309371
-7.623115577889447,-8.035175879396984,145.97596724530538
-7.540703517587939,-8.035175879396984,138.60021737650717
-7.458291457286432,-8.035175879396984,143.44742033632505
-7.375879396984924,-8.035175879396984,143.59556732529538
-7.293467336683417,-8.035175879396984,134.91712828129977
-7.211055276381909,-8.035175879396984,130.63951335388893
-7.128643216080402,-8.035175879396984,129.6830807372237
-7.0462311557788935,-8.035175879396984,122.20811010125813
-6.963819095477386,-8.035175879396984,123.34122576150556
-6.8814070351758785,-8.035175879396984,124.49478976767168
-6.798994974874371,-8.035175879396984,121.84762032446504
-6.7165829145728635,-8.035175879396984,122.48285674403282
-6.634170854271356,-8.035175879396984,126.40807010518171
-6.5517587939698485,-8.035175879396984,130.32936430980274
-6.469346733668341,-8.035175879396984,120.27925992919468
-6.3869346733668335,-8.035175879396984,120.04639604427963
-6.304522613065326,-8.035175879396984,121.88713849610359
-6.2221105527638185,-8.035175879396984,116.77927638326769
-6.139698492462311,-8.035175879396984,109.46167724610555
-6.0572864321608035,-8.035175879396984,113.30951513500816
-5.974874371859295,-8.035175879396984,107.34151917302474
-5.892462311557788,-8.035175879396984,113.75937917073564
-5.81005025125628,-8.035175879396984,110.50381757839348
-5.727638190954773,-8.035175879396984,116.52917250739861
-5.645226130653265,-8.035175879396984,110.96422031404023
-5.562814070351758,-8.035175879396984,115.29466903213971
-5.48040201005025,-8.035175879396984,118.05213598139758
-5.397989949748743,-8.035175879396984,115.57799470276306
-5.315577889447235,-8.035175879396984,111.46319494524137
-5.233165829145728,-8.035175879396984,104.8956595192485
-5.15075376884422,-8.035175879396984,102.56783405923366
-5.068341708542713,-8.035175879396984,100.40966382012418
-4.985929648241205,-8.035175879396984,99.17146466511825
-4.903517587939698,-8.035175879396984,102.73605082511699
-4.82110552763819,-8.035175879396984,96.18817867273619
-4.738693467336683,-8.035175879396984,98.97060205820223
-4.656281407035175,-8.035175879396984,110.12753484235981
-4.573869346733668,-8.035175879396984,100.81438377948834
-4.49145728643216,-8.035175879396984,104.54483290572364
-4.409045226130653,-8.035175879396984,105.61373926651459
-4.326633165829145,-8.035175879396984,101.24082773622878
-4.244221105527638,-8.035175879396984,95.73849600638157
-4.16180904522613,-8.035175879396984,96.9686991888433
-4.079396984924623,-8.035175879396984,98.82606876591187
-3.9969849246231153,-8.035175879396984,91.59014582546581
-3.914572864321608,-8.035175879396984,91.7019118530087
-3.8321608040201003,-8.035175879396984,89.91059897236543
-3.749748743718592,-8.035175879396984,91.22862436111447
-3.6673366834170844,-8.035175879396984,93.79871927283595
-3.584924623115577,-8.035175879396984,98.33892862250521
-3.5025125628140694,-8.035175879396984,95.96678467362182
-3.420100502512562,-8.035175879396984,93.88785616266227
-3.3376884422110544,-8.035175879396984,94.55087600424828
-3.255276381909547,-8.035175879396984,91.33150271879784
-3.1728643216080394,-8.035175879396984,87.56961694181486
-3.090452261306532,-8.035175879396984,89.88287948143844
-3.0080402010050244,-8.035175879396984,79.63474114026788
-2.925628140703517,-8.035175879396984,84.71541911891241
-2.8432160804020095,-8.035175879396984,83.37649731583586
-2.760804020100502,-8.035175879396984,87.28723367519865
-2.6783919597989945,-8.035175879396984,88.41627030485817
-2.595979899497487,-8.035175879396984,90.12360933223535
-2.5135678391959795,-8.035175879396984,92.90143183662505
-2.431155778894472,-8.035175879396984,92.25711877671901
-2.3487437185929645,-8.035175879396984,84.17024990343202
-2.266331658291457,-8.035175879396984,81.38060107396385
-2.1839195979899495,-8.035175879396984,82.02976997285907
-2.101507537688442,-8.035175879396984,80.68132535769861
-2.0190954773869336,-8.035175879396984,81.5492556780907
-1.9366834170854261,-8.035175879396984,76.77091543162683
-1.8542713567839186,-8.035175879396984,83.69747097895646
-1.7718592964824111,-8.035175879396984,85.92472817512639
-1.6894472361809036,-8.035175879396984,78.1733683028094
-1.6070351758793961,-8.035175879396984,84.74156818717225
-1.5246231155778887,-8.035175879396984,88.8862935094408
-1.4422110552763812,-8.035175879396984,84.87724353698339
-1.3597989949748737,-8.035175879396984,83.74617238593741
-1.2773869346733662,-8.035175879396984,76.83534056581227
-1.1949748743718587,-8.035175879396984,78.14620277196626
-1.1125628140703512,-8.035175879396984,75.72412097333753
-1.0301507537688437,-8.035175879396984,75.61693569513517
-0.9477386934673362,-8.035175879396984,78.00384086224162
-0.8653266331658287,-8.035175879396984,76.81801572871524
-0.7829145728643212,-8.035175879396984,85.4552369881154
-0.7005025125628137,-8.035175879396984,80.76545257272599
-0.6180904522613062,-8.035175879396984,88.69271468764259
-0.5356783919597987,-8.035175879396984,83.05949656879444
-0.4532663316582912,-8.035175879396984,86.98552888570102
-0.3708542713567837,-8.035175879396984,83.63080478485665
-0.28844221105527623,-8.035175879396984,82.84899534628693
-0.20603015075376785,-8.035175879396984,81.66174883377866
-0.12361809045226124,-8.035175879396984,73.69084575934816
-0.04120603015075375,-8.035175879396984,69.96156451027704
0.04120603015075375,-8.035175879396984,77.59601028480871
0.12361809045226124,-8.035175879396984,76.55554673829319
0.20603015075376874,-8.035175879396984,81.74564051948289
0.28844221105527623,-8.035175879396984,85.25834282714698
0.3708542713567837,-8.035175879396984,81.31955276310904
0.4532663316582912,-8.035175879396984,86.57252140840255
0.5356783919597987,-8.035175879396984,86.73590955551636
0.618090452261308,-8.035175879396984,85.8461357553743
0.7005025125628155,-8.035175879396984,87.99546573639431
0.782914572864323,-8.035175879396984,79.71680530686652
0.8653266331658305,-8.035175879396984,74.46917851334105
0.947738693467338,-8.035175879396984,76.34175044241908
1.0301507537688455,-8.035175879396984,77.90759838611285
1.112562814070353,-8.035175879396984,79.12762412838407
1.1949748743718605,-8.035175879396984,81.87822273401456
1.277386934673368,-8.035175879396984,81.63968011412014
1.3597989949748754,-8.035175879396984,85.12629282875015
1.442211055276383,-8.035175879396984,84.71838047047062
1.5246231155778904,-8.035175879396984,83.06776264254772
1.607035175879398,-8.035175879396984,86.30991655955948
1.6894472361809054,-8.035175879396984,82.72597187996568
1.771859296482413,-8.035175879396984,81.78966144538049
1.8542713567839204,-8.035175879396984,75.9623241922334
1.936683417085428,-8.035175879396984,80.8058587743849
2.0190954773869354,-8.035175879396984,77.50499791129945
2.101507537688443,-8.035175879396984,77.86198997129769
2.1839195979899504,-8.035175879396984,78.64694772283316
2.266331658291458,-8.035175879396984,86.72948635629443
2.3487437185929654,-8.035175879396984,86.06623589243645
2.431155778894473,-8.035175879396984,86.44368189637225
2.5135678391959804,-8.035175879396984,93.32633680945548
2.595979899497488,-8.035175879396984,87.40909018460184
2.6783919597989954,-8.035175879396984,84.02179643490989
2.760804020100503,-8.035175879396984,92.1982492480598
2.8432160804020103,-8.035175879396984,80.83018633250482
2.925628140703518,-8.035175879396984,87.0279691944299
3.0080402010050253,-8.035175879396984,80.21388238652553
3.090452261306533,-8.035175879396984,79.0581868048369
3.1728643216080403,-8.035175879396984,88.0366260172869
3.255276381909548,-8.035175879396984,87.93015501083244
3.3376884422110553,-8.035175879396984,96.26983535433203
3.420100502512563,-8.035175879396984,96.4682322530386
3.5025125628140703,-8.035175879396984,105.57337589529672
3.584924623115578,-8.035175879396984,98.80367127478917
3.6673366834170853,-8.035175879396984,94.095264626165
3.749748743718593,-8.035175879396984,102.53145090104948
3.8321608040201003,-8.035175879396984,91.16727831129286
3.914572864321608,-8.035175879396984,85.65786339230463
3.9969849246231153,-8.035175879396984,93.76552691525268
4.079396984924623,-8.035175879396984,90.12211980085864
4.161809045226132,-8.035175879396984,92.8589987722145
4.2442211055276395,-8.035175879396984,103.00749110992113
4.326633165829147,-8.035175879396984,96.01218693163281
4.4090452261306545,-8.035175879396984,103.9798170510777
4.491457286432162,-8.035175879396984,108.72682285329658
4.5738693467336695,-8.035175879396984,102.56529364061291
4.656281407035177,-8.035175879396984,105.78120868008304
4.7386934673366845,-8.035175879396984,97.88457665326136
4.821105527638192,-8.035175879396984,104.3439516760426
4.9035175879396995,-8.035175879396984,98.79941742163471
4.985929648241207,-8.035175879396984,107.51750956843652
5.0683417085427145,-8.035175879396984,106.65632690731292
5.150753768844222,-8.035175879396984,103.9133475041868
5.2331658291457295,-8.035175879396984,104.99250351238528
5.315577889447237,-8.035175879396984,110.30049119154188
5.3979899497487445,-8.035175879396984,112.95387259361755
5.480402010050252,-8.035175879396984,111.26484819841555
5.5628140703517595,-8.035175879396984,115.07040415857112
5.645226130653267,-8.035175879396984,115.02128903820983
5.7276381909547744,-8.035175879396984,111.81191228806446
